name,alpha,beta,L,m,T,OBJ,GAP,CPU,nodes,obj_bound,root_time,root_obj,root_bound,frac_time,frac_calls,int_time,int_calls,total_cuts,frac_conn,conn,noverlap,0noverlap,proper_noverlap,depot_flyover,synchro,compl_time,y(N),z(H),w(N),LP_time,LP_obj
poi-50-3,2,0.67,13,1,218,2076,0,5.99065,1244,2076,1.2874,952,2124,0.159433,714,0.376384,30,908,587,181,123,1,0,15,1,218,32,7/762,2,0.393489,2251
poi-50-3,2,0.67,13,2,109,1133,0,10.3466,1195,1133,4.81264,977,1247,0.149829,692,0.803379,56,887,676,130,62,1,0,16,2,109,14,11/762,0,0.881563,1400
poi-50-3,2,0.67,13,2,218,2087,0,5.38041,319,2087,3.45487,995,2125,0.071356,189,0.320271,35,545,286,229,24,0,0,5,1,218,32,8/762,2,0.731826,2251
poi-50-3,2,0.67,13,3,109,1164,0,13.3887,802,1164,8.85091,1036,1244,0.122795,633,0.469307,38,626,365,193,52,2,0,11,3,109,14,13/762,0,1.08623,1400
poi-50-3,2,0.67,13,3,218,2087,0,4.99376,451,2087,2.34198,1878,2129,0.073298,259,0.4963,31,363,197,123,34,0,0,8,1,218,32,8/762,2,1.67002,2251
poi-50-3,2,0.67,26,1,109,1257,0,779.334,19485,1257,36.6322,1227,1477,2.02398,12734,1.03079,58,1769,948,271,472,4,0,44,30,109,17,9/8736,1,666.029,1685
poi-50-3,2,0.67,26,1,218,2219,0,1685.67,9404,2219,7.65448,266,2271,2.62954,6148,4.84056,93,10134,6886,627,2412,10,0,162,37,218,31,16/8736,0,5.41694,2332
poi-50-3,2,0.67,26,2,109,1399,0.125089,3600.43,3192,1574,614.504,1255,1641,0.722318,2828,1.79494,83,-,-,-,-,-,-,-,-,-,-,-,-,557.863,1795
poi-50-3,2,0.67,26,2,218,2245,0,1082.19,1922,2245,25.0156,926,2270,2.44358,1603,4.72485,122,10056,6377,1090,2263,18,0,262,46,217,31,17/8736,6,12.9751,2332
poi-50-3,2,0.67,26,3,109,1021,0.580803,3600.56,1370,1614,533.519,1268,1685,0.576853,1322,1.50475,87,-,-,-,-,-,-,-,-,-,-,-,-,922.183,1799
poi-50-3,2,0.67,26,3,218,2245,0,2450.75,12586,2245,27.4424,431,2272,7.48064,10264,8.92724,217,17692,12198,1286,3541,19,0,561,87,218,31,17/8736,7,21.1321,2332
poi-50-3,2,1.34,13,1,109,1396,0,163.054,7324,1396,4.41953,1180,1719,1.26342,4605,0.609921,43,6590,6206,164,195,2,0,22,1,109,14,12/762,2,8.29243,1722
poi-50-3,2,1.34,13,1,218,2640,0,151.238,4325,2640,5.28831,456,2788,0.981269,3212,0.718315,39,3939,3217,289,406,2,0,24,1,217,24,19/762,2,11.2014,2743
poi-50-3,2,1.34,13,2,109,1569,0,30.5983,2066,1569,4.08745,257,1806,0.331531,1312,0.587299,45,1560,1321,132,94,1,0,10,2,109,12,13/762,0,12.1503,1801
poi-50-3,2,1.34,13,2,218,2684,0.0108048,3600.18,19070,2713,4.58102,399,2846,6.4622,14747,3.67697,149,-,-,-,-,-,-,-,-,-,-,-,-,8.82685,2810
poi-50-3,2,1.34,13,3,109,1656,0,42.867,481,1656,34.8471,1278,1748,0.098713,341,0.352192,55,756,296,412,43,1,0,3,1,109,11,17/762,0,9.33155,1801
poi-50-3,2,1.34,13,3,218,2721,0,1827.63,30490,2721,6.11464,143,2846,5.36553,19284,5.44338,216,20092,17182,319,2273,8,0,304,6,218,20,25/762,3,13.0514,2810
poi-50-3,2,1.34,26,1,109,1787,0.0391718,3600.28,47456,1857,209.286,1526,2173,5.90564,29203,1.08692,86,-,-,-,-,-,-,-,-,-,-,-,-,62.645,2324
poi-50-3,2,1.34,26,1,218,2992,0,2521,32720,2992,117.576,2625,3031,3.46715,18210,1.16644,57,2250,1007,544,654,1,0,35,9,218,24,24/8736,21,31.3475,3048
poi-50-3,2,1.34,26,2,109,2123,0.244936,3600.51,2664,2643,1051.93,2123,2753,0.904571,2424,0.63861,53,-,-,-,-,-,-,-,-,-,-,-,-,1072.51,2737
poi-50-3,2,1.34,26,2,218,3126,0.00575816,3600.41,9033,3144,333.992,2980,3152,1.55457,7586,1.51919,47,-,-,-,-,-,-,-,-,-,-,-,-,99.4535,3154
poi-50-3,2,1.34,26,3,109,319,7.86834,3600.56,48,2829,2239.43,1713,2888,0.054418,88,0.786369,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-3,2,1.34,26,3,218,3176,0,1044.29,2450,3176,986.221,3174,3178,0.397405,1797,0.665146,26,345,0,34,285,1,0,22,3,218,13,37/8736,12,182.557,3178
poi-50-4,1,0.67,13,1,108,805,0,19.7386,2728,805,3.08626,57,1184,0.324499,1550,0.872388,63,1461,1126,149,135,0,0,41,10,106,15,1/946,0,1.43409,1333
poi-50-4,1,0.67,13,1,216,1678,0.109058,3601.42,25335,1861,1.47756,190,2092,10.0322,21655,9.7481,278,-,-,-,-,-,-,-,-,-,-,-,-,2.81858,2068
poi-50-4,1,0.67,13,2,108,815,0,111.703,3418,815,7.58974,57,1180,0.797213,2387,1.5174,111,3707,2998,424,174,0,0,85,26,108,15,2/946,0,3.11069,1339
poi-50-4,1,0.67,13,2,216,1752,0.0730594,3600.99,38029,1880,3.05726,1914,2103,11.4649,33945,16.6797,405,-,-,-,-,-,-,-,-,-,-,-,-,4.40881,2072
poi-50-4,1,0.67,13,3,108,815,0,42.5931,3198,815,10.6119,793,1151,0.89833,1803,0.985109,70,3691,3261,322,60,0,0,38,10,106,15,2/946,0,7.88925,1339
poi-50-4,1,0.67,13,3,216,1573,0.198347,3600.95,45074,1885,4.46317,131,2094,20.5534,41034,18.6679,508,-,-,-,-,-,-,-,-,-,-,-,-,10.2494,2072
poi-50-4,1,0.67,27,1,108,857,0.0513419,3600.7,54415,901,25.2186,793,1127,9.82565,37179,11.2642,462,-,-,-,-,-,-,-,-,-,-,-,-,21.1755,1412
poi-50-4,1,0.67,27,1,216,1605,0.307788,3601.05,23803,2099,35.1241,1912,2161,4.39284,21693,12.5197,158,-,-,-,-,-,-,-,-,-,-,-,-,7.92524,2255
poi-50-4,1,0.67,27,2,108,737,0.522388,3600.73,14978,1122,143.85,855,1301,6.9404,12975,2.85131,155,-,-,-,-,-,-,-,-,-,-,-,-,55.2734,1638
poi-50-4,1,0.67,27,2,216,65,32.1077,3600.65,10689,2152,37.5566,65,2182,8.96487,9854,8.35697,114,-,-,-,-,-,-,-,-,-,-,-,-,5.22049,2262
poi-50-4,1,0.67,27,3,108,108,11.287,3600.65,8549,1327,349.623,1166,1446,6.43664,7432,1.68514,96,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-4,1,0.67,27,3,216,193,10.1813,3600.95,14558,2158,55.0697,193,2182,22.0743,13474,8.35226,107,-,-,-,-,-,-,-,-,-,-,-,-,16.0015,2262
poi-50-4,1,1.34,13,1,108,962,0,338.655,13170,962,6.67624,146,1523,1.71674,7844,1.23271,98,6347,5502,334,405,0,0,74,32,108,9,6/946,7,4.52855,1694
poi-50-4,1,1.34,13,1,216,1802,0.399001,3600.35,13825,2521,4.35558,433,2679,13.9577,12532,1.81243,71,-,-,-,-,-,-,-,-,-,-,-,-,15.4106,2663
poi-50-4,1,1.34,13,2,108,1008,0,740.422,22988,1008,8.46328,57,1832,2.61897,13626,3.31399,179,8732,7180,161,1029,0,0,279,83,106,9,8/946,4,20.8349,1845
poi-50-4,1,1.34,13,2,216,1553,0.659369,3600.57,18563,2577,6.00093,191,2790,12.7869,16871,3.24325,112,-,-,-,-,-,-,-,-,-,-,-,-,26.6486,2764
poi-50-4,1,1.34,13,3,108,1040,0,1064.16,38420,1040,13.906,147,1594,4.59187,26491,6.61587,307,12704,9798,281,1789,0,0,707,129,108,10,8/946,0,20.6638,1845
poi-50-4,1,1.34,13,3,216,2267,0.141156,3600.34,27457,2587,7.35669,131,2784,16.8579,25091,4.47233,132,-,-,-,-,-,-,-,-,-,-,-,-,26.5084,2764
poi-50-4,1,1.34,27,1,108,982,0.279022,3601.29,23854,1256,59.9364,1217,1599,10.274,19596,5.01754,280,-,-,-,-,-,-,-,-,-,-,-,-,35.265,1789
poi-50-4,1,1.34,27,1,216,160,16.3687,3601.54,14404,2779,121.767,2406,2827,14.5769,13179,3.00727,102,-,-,-,-,-,-,-,-,-,-,-,-,24.2271,2840
poi-50-4,1,1.34,27,2,108,976,0.734631,3600.63,9046,1693,394.2,261,1988,3.44396,7652,3.22028,178,-,-,-,-,-,-,-,-,-,-,-,-,357.689,2273
poi-50-4,1,1.34,27,2,216,74,40.6622,3601.91,4986,3083,569.704,2735,3090,4.90123,4779,0.621087,97,-,-,-,-,-,-,-,-,-,-,-,-,225.259,3091
poi-50-4,1,1.34,27,3,108,762,1.8727,3600.53,1489,2189,715.296,1282,2416,1.64521,1368,0.929284,105,-,-,-,-,-,-,-,-,-,-,-,-,1550.34,2580
poi-50-4,1,1.34,27,3,216,2076,0.516859,3600.54,4707,3149,1074.77,2394,3149,2.45588,4687,1.13097,59,-,-,-,-,-,-,-,-,-,-,-,-,843.06,3148
poi-50-4,2,0.67,13,1,108,823,0,26.9783,2351,823,3.38875,472,1245,0.435391,1344,0.658739,56,2181,1810,265,85,0,0,18,3,108,15,2/946,0,1.90568,1337
poi-50-4,2,0.67,13,1,216,1864,0,3092.03,16631,1864,1.11158,190,2101,11.0238,11498,2.5359,118,60939,58655,899,1237,0,0,132,16,216,33,7/946,1,1.95837,2093
poi-50-4,2,0.67,13,2,108,823,0,42.8866,1701,823,5.80745,77,1203,0.890459,945,0.394823,41,3873,3528,298,29,0,0,12,6,108,15,2/946,0,2.11347,1347
poi-50-4,2,0.67,13,2,216,1872,0,2252.03,19601,1872,3.34432,1397,2086,15.7338,12889,5.53971,206,72894,69237,837,2359,0,0,426,35,216,33,8/946,1,4.5166,2096
poi-50-4,2,0.67,13,3,108,823,0,28.759,1953,823,10.3875,752,1155,0.587763,1149,0.615646,64,2621,2121,472,17,0,0,7,4,108,15,2/946,0,2.51316,1347
poi-50-4,2,0.67,13,3,216,1834,0.0545256,3612.96,15672,1934,5.83864,1934,2076,42.0953,13233,3.46054,139,-,-,-,-,-,-,-,-,-,-,-,-,4.71633,2096
poi-50-4,2,0.67,27,1,108,958,0,1032.33,10548,958,53.6921,944,1307,1.83982,6443,1.49876,127,6179,4954,735,394,10,0,48,38,108,12,9/8806,2,34.0469,1633
poi-50-4,2,0.67,27,1,216,2117,0,971.946,6542,2117,12.2763,172,2186,2.25083,4113,2.34423,82,9744,7716,784,1128,3,0,76,37,216,32,16/8806,1,1.4831,2262
poi-50-4,2,0.67,27,2,108,1082,0.260628,3600.37,2348,1364,539.194,1170,1539,1.05836,1986,1.02114,86,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-4,2,0.67,27,2,216,2138,0,1411.35,5739,2138,66.5843,1717,2177,5.26866,4472,4.89802,125,16191,12304,1283,2280,11,0,253,60,216,29,20/8806,0,9.25992,2262
poi-50-4,2,0.67,27,3,108,611,1.54501,3600.8,1258,1555,738.002,1182,1573,0.811791,1179,1.21128,104,-,-,-,-,-,-,-,-,-,-,-,-,279.383,1841
poi-50-4,2,0.67,27,3,216,2138,0.00140318,3600.65,33947,2141,77.0382,1786,2157,5.34928,23984,10.0183,176,-,-,-,-,-,-,-,-,-,-,-,-,17.5231,2262
poi-50-4,2,1.34,13,1,108,1058,0,350.623,5085,1058,5.32857,88,1697,1.67953,3468,0.471614,48,7818,7433,260,113,0,0,7,5,108,11,8/946,0,5.68984,1813
poi-50-4,2,1.34,13,1,216,2278,0.0820896,3600.25,25532,2465,9.33759,347,2680,11.4682,21582,1.8549,91,-,-,-,-,-,-,-,-,-,-,-,-,10.0814,2700
poi-50-4,2,1.34,13,2,108,1081,0,163.798,3994,1081,9.25233,87,1626,0.847662,2839,1.04977,80,3832,3342,250,198,0,0,39,3,108,10,10/946,0,12.5248,1872
poi-50-4,2,1.34,13,2,216,2355,0.111677,3601.38,16391,2618,4.26417,207,2804,14.1714,14432,3.38514,136,-,-,-,-,-,-,-,-,-,-,-,-,12.9069,2794
poi-50-4,2,1.34,13,3,108,1105,0,129.537,3571,1105,11.6653,147,1513,0.807264,2440,1.19519,88,3636,3109,328,144,0,0,49,6,107,9,12/946,0,12.5245,1887
poi-50-4,2,1.34,13,3,216,2024,0.292984,3601.64,17439,2617,10.0268,131,2774,18.2428,15978,5.18463,185,-,-,-,-,-,-,-,-,-,-,-,-,8.80869,2794
poi-50-4,2,1.34,27,1,108,1323,0.225246,3600.36,12639,1621,128.742,1243,2036,6.61637,9638,1.41505,154,-,-,-,-,-,-,-,-,-,-,-,-,61.1351,2309
poi-50-4,2,1.34,27,1,216,2772,0.0775613,3600.33,7842,2987,54.6629,160,3008,7.14358,7188,1.56125,88,-,-,-,-,-,-,-,-,-,-,-,-,11.7403,3015
poi-50-4,2,1.34,27,2,108,1410,0.699291,3600.42,1327,2396,975.679,1720,2512,0.913508,1251,0.604429,94,-,-,-,-,-,-,-,-,-,-,-,-,2244.67,2833
poi-50-4,2,1.34,27,2,216,74,41.0946,3600.5,5330,3115,587.851,2495,3116,3.74763,5299,0.911679,97,-,-,-,-,-,-,-,-,-,-,-,-,84.8063,3119
poi-50-4,2,1.34,27,3,108,160,17.2688,3600.84,7,2923,3332.77,2086,2938,0.036707,46,0.357145,88,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-4,2,1.34,27,3,216,3000,0.0506667,3600.61,2478,3152,582.728,3000,3152,0.872287,2384,0.7502,35,-,-,-,-,-,-,-,-,-,-,-,-,106.695,3152
poi-50-5,1,0.67,11,1,111,1255,0,3.84824,460,1255,2.7788,1250,1322,0.046854,269,0.178433,19,192,80,94,14,0,0,3,1,111,22,2/478,5,3.63266,1284
poi-50-5,1,0.67,11,1,222,2100,0,3.4868,519,2100,1.76447,171,2137,0.044012,291,0.355731,33,335,13,245,63,0,0,12,2,222,37,3/478,1,2.67833,2165
poi-50-5,1,0.67,11,2,111,1255,0,10.341,4501,1255,3.24832,1242,1384,0.362281,2622,0.394773,23,582,538,12,17,0,0,8,7,111,22,2/478,5,8.57219,1302
poi-50-5,1,0.67,11,2,222,2100,0,11.5869,1687,2100,7.17895,2008,2132,0.1913,1087,1.21114,73,964,439,283,168,5,0,59,10,222,37,3/478,0,5.07395,2165
poi-50-5,1,0.67,11,3,111,1255,0,13.8831,4187,1255,4.56816,1255,1390,0.311704,2349,0.225466,10,399,391,0,1,1,0,3,3,111,22,2/478,5,10.345,1302
poi-50-5,1,0.67,11,3,222,2101,0,13.4553,1843,2101,10.7711,2100,2133,0.223753,1204,0.905313,47,485,262,111,73,0,0,28,11,222,32,9/478,1,11.3458,2165
poi-50-5,1,0.67,23,1,111,1348,0.0511869,3601.11,63072,1417,35.1336,1257,1500,7.47553,50337,21.6613,397,-,-,-,-,-,-,-,-,-,-,-,-,28.5469,1489
poi-50-5,1,0.67,23,1,222,1955,0.150384,3602.04,26676,2249,8.49669,1985,2274,7.42198,24522,16.0669,154,-,-,-,-,-,-,-,-,-,-,-,-,6.96478,2305
poi-50-5,1,0.67,23,2,111,1221,0.315315,3601.02,30676,1606,146.299,1303,1653,4.88211,26851,11.3192,194,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-5,1,0.67,23,2,222,1989,0.134741,3600.83,20608,2257,29.3566,2001,2273,5.21649,18928,15.5712,178,-,-,-,-,-,-,-,-,-,-,-,-,13.0602,2305
poi-50-5,1,0.67,23,3,111,139,11.1367,3600.58,17357,1687,211.332,1488,1733,4.57442,15581,4.19628,95,-,-,-,-,-,-,-,-,-,-,-,-,519.967,1705
poi-50-5,1,0.67,23,3,222,1984,0.136089,3601.26,25355,2254,56.203,2093,2267,10.3439,23282,12.7858,217,-,-,-,-,-,-,-,-,-,-,-,-,24.5094,2305
poi-50-5,1,1.34,11,1,111,1537,0,74.0914,9422,1537,4.99602,590,1760,0.88966,5599,0.564167,43,1834,1589,100,125,0,0,15,5,111,17,8/478,15,22.0015,1619
poi-50-5,1,1.34,11,1,222,2504,0,690.724,64513,2504,5.75136,1762,2652,6.97534,38596,1.44713,79,4721,3801,207,658,0,0,44,11,221,25,15/478,8,16.9816,2605
poi-50-5,1,1.34,11,2,111,1634,0,85.4135,7402,1634,6.451,662,1864,0.748821,4633,0.560856,38,1825,1647,75,88,1,0,9,5,111,14,11/478,19,30.247,1704
poi-50-5,1,1.34,11,2,222,2599,0,364.728,18327,2599,5.94324,639,2708,2.52135,12039,2.33547,106,5711,4268,261,1063,3,0,108,8,221,21,20/478,4,19.4857,2657
poi-50-5,1,1.34,11,3,111,1639,0,271.491,23742,1639,6.78669,206,1872,2.04226,14894,1.49566,85,3404,3008,98,233,10,0,42,13,111,14,12/478,19,55.0484,1704
poi-50-5,1,1.34,11,3,222,2621,0,266.971,15177,2621,5.16302,205,2725,1.92131,10349,2.83195,113,3575,1994,235,1166,26,0,143,11,220,22,19/478,5,45.1492,2657
poi-50-5,1,1.34,23,1,111,1613,0.137012,3600.83,56415,1834,53.9349,1486,1929,8.56232,48019,10.3046,248,-,-,-,-,-,-,-,-,-,-,-,-,63.1369,1890
poi-50-5,1,1.34,23,1,222,139,19.741,3600.48,34744,2883,134.813,2485,2908,10.125,32047,5.39764,131,-,-,-,-,-,-,-,-,-,-,-,-,125.095,2891
poi-50-5,1,1.34,23,2,111,163,13.1963,3600.88,18242,2314,431.247,1959,2367,4.38524,16399,4.04634,149,-,-,-,-,-,-,-,-,-,-,-,-,595.656,2291
poi-50-5,1,1.34,23,2,222,2710,0.164945,3600.36,11775,3157,685.264,2710,3163,2.53175,11054,2.44043,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-5,1,1.34,23,3,111,1393,0.870782,3600.62,2521,2606,1469.38,1895,2636,0.958086,2407,1.88249,140,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-5,1,1.34,23,3,222,2625,0.225143,3600.59,804,3216,1832.21,2625,3216,0.150831,827,1.67604,49,-,-,-,-,-,-,-,-,-,-,-,-,2371.05,3215
poi-50-5,2,0.67,11,1,111,1356,0,2.14142,307,1356,1.68661,1349,1413,0.034132,200,0.183675,11,120,102,0,16,0,0,1,1,111,22,6/478,1,1.12428,1397
poi-50-5,2,0.67,11,1,222,2131,0,2.93543,144,2131,2.22026,2006,2147,0.02765,115,0.359601,30,337,123,127,76,1,0,9,1,222,35,8/478,0,0.215197,2217
poi-50-5,2,0.67,11,2,111,1356,0,2.65384,178,1356,2.03152,1335,1416,0.034708,116,0.230678,14,151,132,11,6,0,0,0,2,111,21,7/478,1,1.27153,1399
poi-50-5,2,0.67,11,2,222,2131,0,7.8135,278,2131,6.50709,2031,2145,0.048145,237,0.769497,52,368,69,200,83,0,0,15,1,222,34,8/478,0,0.518876,2217
poi-50-5,2,0.67,11,3,111,1356,0,3.08781,242,1356,2.38623,1331,1416,0.034209,172,0.32323,18,144,125,7,8,1,0,0,3,111,22,6/478,1,1.97758,1399
poi-50-5,2,0.67,11,3,222,2131,0,6.053,52,2131,5.85705,2131,2143,0.021835,82,0.441616,32,225,39,176,6,0,0,4,0,222,35,8/478,0,0.754079,2217
poi-50-5,2,0.67,23,1,111,1530,0,753.73,22040,1530,30.4414,1378,1657,2.00607,12465,1.62461,58,1584,639,99,742,3,0,76,25,111,21,12/8480,2,50.8901,1636
poi-50-5,2,0.67,23,1,222,2243,0,275.509,5710,2243,10.901,1986,2271,0.833671,4093,2.58711,73,2288,863,201,1109,9,0,86,20,222,34,13/8480,0,4.78626,2309
poi-50-5,2,0.67,23,2,111,1634,0.0208078,3600.59,6197,1668,256.019,1453,1747,0.79376,4841,4.59797,127,-,-,-,-,-,-,-,-,-,-,-,-,1024.33,1760
poi-50-5,2,0.67,23,2,222,2249,0,484.691,4018,2249,24.3319,2111,2268,0.903484,3077,5.01902,123,3767,1265,235,1939,18,0,282,28,222,34,14/8480,0,6.07706,2309
poi-50-5,2,0.67,23,3,111,1604,0.0504988,3600.8,10631,1685,278.622,1296,1758,1.97858,9269,5.28871,128,-,-,-,-,-,-,-,-,-,-,-,-,320.77,1760
poi-50-5,2,0.67,23,3,222,2249,0,3190.2,52125,2249,32.8099,2178,2270,9.21483,35487,10.9461,224,8466,3570,409,3651,21,0,769,46,222,34,14/8480,0,14.68,2309
poi-50-5,2,1.34,11,1,111,1718,0,11.9611,1813,1718,3.93013,1286,1840,0.148087,1046,0.453824,33,579,402,60,104,0,0,11,2,111,17,11/478,1,4.58244,1782
poi-50-5,2,1.34,11,1,222,2588,0,111.532,6714,2588,3.11049,1813,2689,0.945424,4770,1.11007,69,2450,1719,173,524,3,0,30,1,222,26,15/478,0,1.56007,2730
poi-50-5,2,1.34,11,2,111,1754,0,10.8134,1824,1754,2.34454,582,1894,0.222858,1061,0.507747,38,1304,1015,147,124,1,0,13,4,111,13,14/478,1,6.10992,1851
poi-50-5,2,1.34,11,2,222,2658,0,121.069,2771,2658,2.71988,2306,2716,0.373612,2125,2.10908,102,1840,688,103,940,3,0,103,3,222,23,19/478,0,3.26472,2763
poi-50-5,2,1.34,11,3,111,1759,0,17.9284,1658,1759,8.34959,1598,1859,0.191929,1045,1.0527,71,1151,743,179,193,5,0,25,6,111,13,15/478,1,6.19774,1851
poi-50-5,2,1.34,11,3,222,2663,0,56.5958,3352,2663,4.04593,2452,2719,0.378099,2610,2.5104,104,1910,650,112,990,11,0,141,6,222,23,20/478,0,2.03911,2763
poi-50-5,2,1.34,23,1,111,2131,0,3572.1,95920,2131,250.69,1682,2335,7.81351,51303,0.825094,75,1878,1053,504,283,3,0,19,16,111,19,13/8480,2,253.771,2303
poi-50-5,2,1.34,23,1,222,3021,0.0019861,3600.23,74175,3027,155.981,2804,3058,8.07464,43844,1.08317,52,-,-,-,-,-,-,-,-,-,-,-,-,48.8898,3066
poi-50-5,2,1.34,23,2,111,2316,0.174007,3600.37,2505,2719,792.52,2022,2771,0.443386,2332,1.38584,96,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-5,2,1.34,23,2,222,3176,0,2088.22,5482,3176,123.924,3070,3187,0.685864,3726,0.742299,35,595,0,125,428,0,0,35,7,220,17,33/8480,10,14.7591,3191
poi-50-5,2,1.34,23,3,111,223,11.7668,3600.62,194,2847,1752.11,2260,2914,0.105002,214,0.348043,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-50-5,2,1.34,23,3,222,3208,0.000935162,3600.5,12843,3211,597.221,3018,3219,1.89032,9379,1.14039,40,-,-,-,-,-,-,-,-,-,-,-,-,169.577,3217
